isoform	isoLength	flCount	ratioIsoToGene	exonNum	annotation	GC	orfLength	orfIntegrity	pepLength	FickettScore	pI	codingP	codingLabel	canJuncRatio	sdJuncCov	withNovelJunc	minNovelJuncRPKM	bite	minJuncRPKM	nIndelsAroundJunc	ratioMinJuncCovToAllCov	nJuncsWithIndels	indelNearJunc
PB.5484.1	3206	4	1.0	17	annotated	47.068	2784	1	928	0.488	5.59	1.0	coding	1.0	47.432	False	0.0	False	0.053	0	0.007	0	False
PB.5487.1	3719	121	0.818	24	annotated	47.083	3300	1	1100	0.478	5.065	1.0	coding	1.0	163.621	False	0.0	False	0.437	0	0.013	0	False
PB.5487.2	3722	20	0.135	24	annotated	47.045	3309	1	1103	0.478	5.065	1.0	coding	1.0	168.524	False	0.0	False	0.278	0	0.009	0	False
PB.5487.3	2484	3	0.02	18	annotated	47.504	2361	-1	787	0.46	5.673	1.0	coding	1.0	104.097	False	0.0	False	0.654	0	0.024	0	False
PB.5487.5	3854	2	0.014	23	annotated	46.316	2598	1	866	0.481	5.457	1.0	coding	1.0	167.271	False	0.0	False	0.422	0	0.014	0	False
PB.5487.7	3314	2	0.014	23	novel	45.775	2877	1	959	0.488	4.953	1.0	coding	1.0	163.983	False	0.0	False	0.491	0	0.014	0	False
PB.5488.1	4921	2	0.057	23	novel	45.133	2799	1	933	0.434	4.983	1.0	coding	1.0	170.806	False	0.0	True	0.099	0	0.005	0	False
PB.5488.10	3437	2	0.057	25	annotated	46.145	2832	1	944	0.466	4.965	1.0	coding	1.0	175.909	False	0.0	False	0.061	0	0.002	0	False
PB.5488.2	3760	18	0.514	23	annotated	46.277	3474	1	1158	0.468	4.984	1.0	coding	1.0	171.709	False	0.0	False	0.129	0	0.005	0	False
PB.5488.3	3811	2	0.057	24	annotated	46.208	2832	1	944	0.459	4.965	1.0	coding	1.0	174.553	False	0.0	False	0.089	0	0.003	0	False
PB.5488.4	3415	3	0.086	23	annotated	46.237	3186	1	1062	0.468	5.022	1.0	coding	1.0	173.457	False	0.0	False	0.068	0	0.002	0	False
PB.5488.5	4641	2	0.057	23	novel	45.184	4416	1	1472	0.464	5.034	1.0	coding	1.0	172.9	False	0.0	False	0.096	0	0.004	0	False
PB.5488.6	3464	2	0.057	24	annotated	46.189	3132	1	1044	0.468	4.984	1.0	coding	1.0	173.789	False	0.0	False	0.061	0	0.002	0	False
PB.5488.7	3332	2	0.057	23	novel	46.128	3048	1	1016	0.474	5.016	1.0	coding	1.0	177.299	False	0.0	False	0.07	0	0.002	0	False
PB.5488.9	3410	2	0.057	25	novel	46.158	2841	1	947	0.466	4.965	1.0	coding	1.0	178.613	False	0.0	False	0.062	0	0.002	0	False
PB.549.1	1064	12	1.0	5	annotated	60.526	507	1	169	0.393	5.459	0.985	coding	1.0	103.536	False	0.0	False	2.143	0	0.119	0	False
PB.5490.1	3853	2	1.0	6	novel	40.592	687	1	229	0.331	6.646	0.993	coding	1.0	24.252	False	0.0	False	0.121	0	0.079	0	False
PB.5491.1	1679	7	1.0	11	annotated	50.625	1125	1	375	0.423	9.893	1.0	coding	1.0	91.225	False	0.0	False	0.176	0	0.01	0	False
PB.5493.1	2446	6	0.136	10	novel	50.777	1656	1	552	0.458	9.041	1.0	coding	0.889	1678.081	False	0.0	True	0.872	0	0.01	0	False
PB.5493.2	2273	32	0.727	10	annotated	51.518	1785	1	595	0.43	8.687	1.0	coding	1.0	1585.365	False	0.0	False	0.938	0	0.009	0	False
PB.5493.3	2363	6	0.136	10	annotated	51.206	1650	1	550	0.435	8.844	1.0	coding	1.0	1606.856	False	0.0	False	0.902	0	0.01	0	False
PB.5494.1	460	12	1.0	3	novel	51.304	171	1	57	0.405	9.98	0.056	noncoding	1.0	113.0	True	38.459	True	28.087	0	0.422	0	False
PB.5495.1	1253	2	1.0	8	novel	50.359	891	1	297	0.425	6.004	1.0	coding	1.0	66.874	False	0.0	False	0.421	0	0.036	0	False
PB.5496.1	2072	9	1.0	5	annotated	51.351	660	1	220	0.344	4.799	0.999	coding	1.0	61.937	False	0.0	False	0.163	0	0.035	0	False
PB.5497.1	3985	241	0.765	9	annotated	54.028	3339	1	1113	0.434	6.623	1.0	coding	1.0	697.007	False	0.0	False	0.71	0	0.022	0	False
PB.5497.10	2507	6	0.019	4	novel	56.243	2256	1	752	0.42	7.056	1.0	coding	1.0	752.522	False	0.0	False	2.669	0	0.122	0	False
PB.5497.3	3805	44	0.14	9	annotated	54.376	3339	1	1113	0.434	6.623	1.0	coding	1.0	708.365	False	0.0	False	0.216	0	0.006	0	False
PB.5497.4	4198	2	0.006	9	novel	53.168	2787	1	929	0.425	6.949	1.0	coding	0.75	713.102	False	0.0	True	1.006	0	0.035	0	False
PB.5497.5	4064	2	0.006	9	novel	52.879	2787	1	929	0.425	6.949	1.0	coding	0.75	713.102	False	0.0	True	1.039	0	0.035	0	False
PB.5497.8	3766	13	0.041	8	annotated	55.284	3339	1	1113	0.431	6.623	1.0	coding	1.0	700.228	False	0.0	False	1.121	0	0.033	0	False
PB.5497.9	3365	4	0.013	7	novel	53.73	2787	1	929	0.423	6.949	1.0	coding	1.0	713.102	False	0.0	False	1.255	0	0.035	0	False
PB.55.1	1244	2	1.0	9	annotated	49.839	1029	1	343	0.415	8.461	1.0	coding	1.0	51.56	False	0.0	False	0.272	0	0.034	0	False
PB.5505.1	2116	3	1.0	7	novel	46.125	1464	1	488	0.356	5.576	1.0	coding	1.0	39.694	True	0.04	True	0.04	0	0.012	0	False
PB.5506.1	1917	21	1.0	12	annotated	49.817	1344	1	448	0.444	6.892	1.0	coding	1.0	341.005	False	0.0	False	1.696	0	0.023	0	False
PB.5507.1	907	2	0.4	4	annotated	57.442	528	1	176	0.44	9.18	0.984	coding	1.0	42.913	False	0.0	False	1.141	0	0.152	0	False
PB.5508.1	1921	2	1.0	3	annotated	65.279	1383	1	461	0.457	9.027	1.0	coding	1.0	1.0	False	0.0	False	0.033	0	0.375	0	False
PB.551.1	2046	6	1.0	11	annotated	46.725	1224	1	408	0.46	9.06	1.0	coding	1.0	38.252	False	0.0	False	0.217	0	0.027	0	False
PB.5510.1	1665	2	1.0	2	novel	63.964	552	1	184	0.409	5.307	0.996	coding	1.0	0.0	True	0.431	True	0.431	0	1.0	0	False
PB.5511.1	3614	2	0.25	4	novel	45.351	399	1	133	0.401	4.917	0.922	coding	1.0	0.0	False	0.0	True	3.02	0	1.0	0	False
PB.5511.2	3488	6	0.75	4	novel	45.9	399	1	133	0.401	4.917	0.922	coding	1.0	121.5	False	0.0	True	1.658	0	0.346	0	False
PB.5512.1	1754	3	1.0	4	annotated	49.487	1377	1	459	0.468	8.734	1.0	coding	1.0	16.391	False	0.0	False	1.565	0	0.301	0	False
PB.5513.1	5276	2	0.027	10	annotated	44.428	3462	1	1154	0.488	4.591	1.0	coding	1.0	316.809	False	0.0	False	0.028	0	0.002	0	False
PB.5513.2	4507	19	0.257	12	novel	45.84	3750	1	1250	0.475	4.649	1.0	coding	1.0	302.279	False	0.0	False	0.019	0	0.001	0	False
PB.5513.3	4536	42	0.568	12	novel	45.767	3750	1	1250	0.486	4.649	1.0	coding	1.0	301.995	False	0.0	False	0.033	0	0.002	0	False
PB.5513.4	3771	7	0.095	11	novel	42.535	3354	1	1118	0.458	4.61	1.0	coding	1.0	299.156	False	0.0	False	0.314	0	0.016	0	False
PB.5513.6	5107	2	0.027	11	novel	44.331	3462	1	1154	0.485	4.591	1.0	coding	1.0	314.59	False	0.0	False	0.017	0	0.001	0	False
PB.5513.9	4506	2	0.027	12	annotated	45.85	3762	1	1254	0.479	4.649	1.0	coding	1.0	306.383	False	0.0	False	0.023	0	0.001	0	False
PB.5514.3	2067	2	0.167	2	annotated	44.17	387	1	67	0.374	10.247	0.063	noncoding	1.0	0.0	False	0.0	False	0.102	0	1.0	0	False
PB.5522.1	1939	9	1.0	10	annotated	50.851	1539	1	513	0.491	5.958	1.0	coding	1.0	25.081	False	0.0	False	0.436	0	0.055	0	False
PB.5523.1	1715	4	1.0	10	annotated	50.146	1182	1	394	0.455	5.059	1.0	coding	1.0	88.721	False	0.0	False	0.345	0	0.03	0	False
PB.5525.2	1263	17	1.0	7	novel	47.427	747	1	249	0.464	5.274	1.0	coding	1.0	296.496	True	11.4	True	6.636	0	0.089	0	False
PB.5527.1	3596	3	0.273	5	novel	47.442	2166	1	722	0.419	6.434	1.0	coding	1.0	65.232	False	0.0	False	0.299	0	0.095	0	False
PB.5527.2	3583	3	0.273	5	annotated	46.19	1272	1	424	0.422	5.448	1.0	coding	1.0	63.196	False	0.0	False	0.3	0	0.09	0	False
PB.5527.3	2660	3	0.273	6	novel	50.113	2166	1	722	0.439	6.434	1.0	coding	1.0	58.354	False	0.0	False	0.405	0	0.076	0	False
PB.5527.4	4231	2	0.182	4	novel	45.001	1272	1	424	0.443	5.448	1.0	coding	1.0	72.682	False	0.0	False	0.254	0	0.122	0	False
PB.5528.1	1132	3	1.0	8	annotated	47.261	690	1	230	0.472	5.408	1.0	coding	1.0	252.446	False	0.0	False	1.921	0	0.039	0	False
PB.5529.1	6315	7	1.0	2	novel	42.518	1308	1	436	0.298	5.533	1.0	coding	1.0	0.0	True	0.02	False	0.02	0	1.0	0	False
PB.553.2	5993	2	0.5	6	novel	46.905	948	1	316	0.308	9.403	0.995	coding	0.6	53.506	False	0.0	True	0.004	0	0.004	0	False
PB.553.3	2214	2	0.5	4	annotated	51.942	948	1	316	0.387	9.403	1.0	coding	1.0	49.263	False	0.0	False	0.095	0	0.042	0	False
PB.5530.1	1600	9	1.0	6	novel	49.375	936	1	312	0.408	9.293	1.0	coding	1.0	87.351	True	0.831	True	0.831	0	0.062	0	False
PB.5531.2	2115	30	1.0	8	annotated	46.809	1302	1	434	0.418	9.417	1.0	coding	1.0	51.406	False	0.0	False	0.2	0	0.045	0	False
PB.5533.3	1812	2	0.5	6	annotated	48.179	1167	1	389	0.447	7.876	1.0	coding	1.0	211.885	False	0.0	False	3.367	0	0.126	0	False
PB.5535.1	1969	2	1.0	13	annotated	48.857	1659	1	553	0.465	6.134	1.0	coding	1.0	4.941	False	0.0	False	0.032	0	0.033	0	False
PB.5536.1	1841	2	1.0	6	annotated	57.795	1086	1	362	0.483	6.202	1.0	coding	1.0	15.432	False	0.0	False	0.229	0	0.085	0	False
PB.5537.2	1668	6	1.0	7	annotated	52.878	1116	1	372	0.465	6.049	1.0	coding	1.0	6.121	False	0.0	False	0.114	0	0.076	0	False
PB.5538.1	4037	11	0.733	7	novel	43.597	2316	1	772	0.424	5.949	1.0	coding	1.0	80.402	False	0.0	False	0.465	0	0.081	0	False
PB.5538.2	3009	4	0.267	8	annotated	45.729	2316	1	772	0.459	5.949	1.0	coding	1.0	90.815	False	0.0	False	0.246	0	0.031	0	False
PB.5539.1	1153	7	0.583	3	novel	57.069	738	1	246	0.436	8.427	1.0	coding	1.0	1181.5	False	0.0	False	9.485	0	0.152	0	False
PB.5539.2	387	5	0.417	2	novel	40.31	234	1	78	0.393	8.629	0.106	noncoding	1.0	0.0	False	0.0	False	28.258	0	1.0	0	False
PB.554.1	2123	2	1.0	7	novel	61.423	1506	1	502	0.433	6.038	1.0	coding	1.0	0.0	False	0.0	False	0.01	0	1.0	0	False
PB.5541.1	2324	2	1.0	6	novel	49.785	1776	1	592	0.411	8.952	1.0	coding	1.0	10.568	True	0.027	True	0.027	0	0.045	0	False
PB.5542.1	4383	5	0.5	3	annotated	44.353	489	1	163	0.316	8.77	0.6	coding	1.0	64.5	False	0.0	False	0.082	0	0.104	0	False
PB.5542.2	3800	2	0.2	4	annotated	45.711	489	1	163	0.31	8.77	0.565	coding	1.0	20.677	False	0.0	False	0.633	0	0.269	0	False
PB.5542.3	1299	3	0.3	9	annotated	48.268	1017	1	339	0.463	9.64	1.0	coding	1.0	49.962	False	0.0	False	0.959	0	0.067	0	False
PB.5543.2	3859	5	0.294	10	novel	64.784	2391	1	797	0.429	7.163	1.0	coding	1.0	56.659	True	0.088	False	0.082	0	0.028	0	False
PB.5543.4	3926	12	0.706	11	novel	64.901	3156	1	1052	0.429	6.646	1.0	coding	1.0	55.519	True	0.086	False	0.075	0	0.025	0	False
PB.5547.1	3354	7	0.333	20	annotated	45.886	2868	1	956	0.476	5.863	1.0	coding	1.0	82.607	False	0.0	False	0.088	0	0.008	0	False
PB.5547.2	5005	6	0.286	19	annotated	44.595	2598	1	866	0.476	5.728	1.0	coding	1.0	83.889	False	0.0	False	0.059	0	0.008	0	False
PB.5547.4	3390	6	0.286	21	annotated	45.546	2868	1	956	0.48	5.863	1.0	coding	1.0	77.033	False	0.0	False	0.087	0	0.008	0	False
PB.5547.5	4583	2	0.095	20	annotated	43.661	2070	1	690	0.469	5.224	1.0	coding	1.0	79.0	False	0.0	False	0.064	0	0.009	0	False
PB.5548.1	823	11	1.0	3	annotated	47.995	417	1	139	0.39	9.394	0.717	coding	1.0	161.0	False	0.0	False	16.93	0	0.402	0	False
PB.555.1	3526	4	1.0	19	novel	47.391	3069	1	1023	0.447	8.255	1.0	coding	0.944	10.643	False	0.0	True	0.012	0	0.007	0	False
PB.5550.1	1250	3	1.0	5	novel	50.56	765	1	255	0.426	5.319	1.0	coding	1.0	27.114	True	3.209	True	2.044	0	0.182	0	False
PB.5551.1	1787	2	1.0	9	annotated	52.49	1395	1	465	0.432	9.334	1.0	coding	1.0	18.808	False	0.0	False	0.106	0	0.045	0	False
PB.5552.1	1210	2	1.0	3	annotated	63.471	903	1	301	0.393	7.652	1.0	coding	1.0	4.5	False	0.0	False	0.052	0	0.2	0	False
PB.5553.1	2710	13	0.765	6	annotated	51.513	1866	1	622	0.448	4.976	1.0	coding	1.0	151.165	False	0.0	False	1.254	0	0.083	0	False
PB.5553.3	2236	4	0.235	3	novel	50.76	1761	1	587	0.443	4.9	1.0	coding	1.0	56.5	False	0.0	False	2.7	0	0.418	0	False
PB.5554.2	2877	9	1.0	18	annotated	46.263	2052	1	684	0.47	6.243	1.0	coding	1.0	292.617	False	0.0	False	1.218	0	0.019	0	False
PB.5555.2	1426	4	1.0	9	novel	47.265	1104	1	368	0.446	5.703	1.0	coding	1.0	65.195	False	0.0	False	0.415	0	0.029	0	False
PB.5556.1	1510	8	0.8	5	novel	52.848	1239	1	413	0.426	8.805	1.0	coding	1.0	147.568	True	12.709	True	7.34	0	0.171	0	False
PB.5556.2	793	2	0.2	2	novel	47.667	255	1	85	0.447	10.631	0.348	noncoding	1.0	0.0	True	24.2	True	24.2	0	1.0	0	False
PB.5558.1	2008	10	1.0	16	annotated	45.568	1584	1	528	0.465	5.592	1.0	coding	1.0	31.024	False	0.0	False	0.168	0	0.019	0	False
PB.5559.1	1762	13	0.867	10	annotated	55.959	1140	1	380	0.425	5.722	1.0	coding	1.0	258.585	False	0.0	False	1.761	0	0.042	0	False
PB.5559.3	1435	2	0.133	9	novel	56.655	1038	1	346	0.439	5.701	1.0	coding	1.0	273.837	False	0.0	False	2.163	0	0.047	0	False
PB.5560.1	4898	4	0.028	17	novel	47.836	2310	1	770	0.389	5.492	1.0	coding	1.0	71.017	False	0.0	False	0.259	0	0.027	0	False
PB.5560.3	5044	131	0.929	16	novel	47.462	3603	1	1201	0.465	5.64	1.0	coding	1.0	71.017	False	0.0	False	0.251	0	0.027	0	False
PB.5561.1	2353	2	1.0	11	annotated	50.574	2034	1	678	0.42	9.342	1.0	coding	1.0	13.291	False	0.0	False	0.063	0	0.028	0	False
PB.5562.1	1315	9	1.0	8	annotated	50.646	894	1	298	0.43	7.805	1.0	coding	1.0	105.602	False	0.0	False	2.585	0	0.068	0	False
PB.5563.2	1613	7	1.0	5	annotated	50.465	1350	1	450	0.395	5.35	1.0	coding	1.0	177.529	False	0.0	False	0.811	0	0.078	0	False
PB.5564.1	1568	2	1.0	3	novel	63.457	1053	1	351	0.434	9.437	1.0	coding	1.0	4.5	False	0.0	False	0.135	0	0.345	0	False
PB.5566.1	1542	12	1.0	11	annotated	49.676	1197	1	399	0.436	8.719	1.0	coding	1.0	254.745	False	0.0	False	6.051	0	0.06	0	False
PB.5567.1	2001	16	1.0	5	annotated	57.621	1512	1	504	0.442	9.493	1.0	coding	1.0	101.002	False	0.0	False	0.39	0	0.053	0	False
PB.5568.1	2149	3	1.0	5	novel	45.975	585	1	195	0.294	5.577	0.967	coding	1.0	18.18	False	0.0	False	0.167	0	0.118	0	False
PB.5569.1	2144	141	0.966	10	annotated	55.784	1545	1	515	0.443	5.008	1.0	coding	1.0	413.168	False	0.0	False	3.555	0	0.044	0	False
PB.5569.3	1435	3	0.021	8	annotated	52.613	996	1	332	0.426	4.912	1.0	coding	1.0	321.595	False	0.0	False	5.311	0	0.067	0	False
PB.557.1	810	4	1.0	3	novel	53.58	255	1	85	0.432	6.852	0.238	noncoding	1.0	14.5	True	1.016	True	1.016	0	0.364	0	False
PB.5570.1	2374	5	1.0	10	annotated	51.601	1755	1	585	0.466	5.417	1.0	coding	1.0	57.002	False	0.0	False	0.276	0	0.039	0	False
PB.5571.3	4029	65	0.97	10	annotated	49.665	2793	1	931	0.457	8.535	1.0	coding	1.0	30.012	False	0.0	False	0.042	0	0.017	0	False
PB.5571.6	3516	2	0.03	11	novel	49.915	2370	1	790	0.415	8.615	1.0	coding	0.9	30.012	False	0.0	True	0.048	0	0.017	0	False
PB.5572.1	1848	3	1.0	2	annotated	48.377	555	1	185	0.288	8.079	0.714	coding	1.0	0.0	False	0.0	False	0.423	0	1.0	0	False
PB.5574.1	875	3	1.0	3	annotated	46.171	429	1	143	0.445	5.721	0.958	coding	1.0	73.5	False	0.0	False	3.233	0	0.323	0	False
PB.5575.1	1907	2	1.0	5	annotated	53.435	1050	1	350	0.458	9.492	1.0	coding	1.0	70.037	False	0.0	False	0.399	0	0.071	0	False
PB.5576.1	616	9	1.0	4	novel	50.974	474	1	107	0.429	5.37	0.698	coding	1.0	420.529	True	9.082	True	9.082	0	0.118	0	False
PB.5578.1	4438	10	0.556	10	annotated	45.899	2958	1	986	0.462	6.0	1.0	coding	1.0	47.358	False	0.0	False	0.019	0	0.01	0	False
PB.5578.3	4389	2	0.111	10	novel	46.275	1551	1	517	0.366	6.202	1.0	coding	0.889	50.156	False	0.0	True	0.01	0	0.005	0	False
PB.5578.5	4420	2	0.111	10	novel	45.928	1551	1	517	0.366	6.202	1.0	coding	0.778	50.424	False	0.0	True	0.019	0	0.011	0	False
PB.5578.6	3879	2	0.111	12	novel	46.687	2958	1	986	0.462	6.0	1.0	coding	1.0	46.734	False	0.0	False	0.011	0	0.005	0	False
PB.5578.8	4521	2	0.111	11	novel	45.764	2958	1	986	0.462	6.0	1.0	coding	1.0	46.734	False	0.0	False	0.009	0	0.005	0	False
PB.558.1	3289	10	0.625	6	annotated	50.167	2745	1	915	0.428	8.28	1.0	coding	1.0	26.623	False	0.0	False	0.533	0	0.147	0	False
PB.558.2	2117	3	0.188	3	novel	46.434	1917	1	639	0.456	5.699	1.0	coding	1.0	0.0	False	0.0	False	1.446	0	0.5	0	False
PB.5582.1	1522	3	1.0	10	annotated	48.226	1128	1	376	0.442	5.511	1.0	coding	1.0	31.754	False	0.0	False	0.596	0	0.063	0	False
PB.5583.1	2843	15	0.652	12	novel	51.108	2376	1	792	0.454	5.666	1.0	coding	1.0	370.588	False	0.0	False	0.668	0	0.016	0	False
PB.5583.2	3963	8	0.348	11	novel	46.909	1359	1	453	0.417	6.132	1.0	coding	1.0	388.673	False	0.0	False	0.479	0	0.018	0	False
PB.5584.1	3457	4	1.0	2	annotated	51.229	2745	1	915	0.452	5.778	1.0	coding	1.0	0.0	False	0.0	False	0.079	0	1.0	0	False
PB.5585.1	1923	7	0.778	6	annotated	48.622	1620	1	540	0.459	9.523	1.0	coding	1.0	14.824	False	0.0	False	0.088	0	0.051	0	False
PB.5585.2	1324	2	0.222	5	novel	44.033	1167	1	389	0.486	9.732	1.0	coding	1.0	16.574	False	0.0	False	0.128	0	0.064	0	False
PB.5586.1	1428	4	0.667	10	annotated	47.199	1002	1	334	0.458	5.257	1.0	coding	1.0	143.424	False	0.0	False	1.818	0	0.037	0	False
PB.5586.2	550	2	0.333	3	novel	45.091	396	1	80	0.475	6.542	0.236	noncoding	1.0	51.0	False	0.0	False	13.012	0	0.435	0	False
PB.5588.1	2040	8	1.0	4	annotated	45.588	1284	1	428	0.428	5.385	1.0	coding	1.0	7.717	False	0.0	False	0.342	0	0.252	0	False
PB.5591.1	2343	7	0.583	12	annotated	45.668	1572	1	524	0.442	6.685	1.0	coding	1.0	216.408	False	0.0	False	0.451	0	0.016	0	False
PB.5591.2	3076	2	0.167	11	annotated	45.676	1716	1	572	0.427	7.585	1.0	coding	1.0	212.746	False	0.0	False	0.364	0	0.017	0	False
PB.5591.3	2244	3	0.25	12	annotated	44.92	1572	1	524	0.464	6.685	1.0	coding	1.0	217.948	False	0.0	False	0.329	0	0.011	0	False
PB.5593.1	3533	32	0.865	18	annotated	46.25	2874	1	958	0.447	5.111	1.0	coding	1.0	471.16	False	0.0	False	1.53	0	0.019	0	False
PB.5593.4	1967	2	0.054	11	annotated	45.247	1239	1	413	0.453	6.41	1.0	coding	1.0	526.752	False	0.0	False	2.952	0	0.028	0	False
PB.5593.7	3246	3	0.081	17	annotated	46.55	2202	1	734	0.427	4.885	1.0	coding	1.0	424.455	False	0.0	False	1.665	0	0.021	0	False
PB.5594.1	2139	83	0.976	12	annotated	47.499	1554	1	518	0.451	5.799	1.0	coding	1.0	519.406	False	0.0	False	2.27	0	0.024	0	False
PB.5594.4	1062	2	0.024	7	novel	42.279	669	1	223	0.477	6.122	1.0	coding	1.0	648.352	False	0.0	False	4.572	0	0.04	0	False
PB.5595.1	1688	3	1.0	7	novel	50.415	1371	1	457	0.422	6.537	1.0	coding	1.0	17.708	True	0.063	True	0.063	0	0.03	0	False
PB.5596.1	928	5	1.0	6	novel	48.491	558	1	186	0.427	9.692	0.985	coding	1.0	256.082	True	4.186	True	4.186	0	0.058	0	False
PB.5597.1	3521	3	0.6	7	novel	46.89	654	1	218	0.353	5.976	0.997	coding	1.0	55.207	False	0.0	False	0.324	0	0.077	0	False
PB.5597.2	3595	2	0.4	6	novel	46.62	744	1	248	0.353	6.119	0.999	coding	1.0	59.581	False	0.0	False	0.317	0	0.096	0	False
PB.5598.1	3932	170	0.939	23	annotated	51.679	3303	1	1101	0.447	6.278	1.0	coding	1.0	75.581	False	0.0	False	0.29	0	0.015	0	False
PB.5598.2	4015	7	0.039	22	annotated	51.208	3120	1	1040	0.441	6.065	1.0	coding	1.0	74.419	False	0.0	False	0.284	0	0.016	0	False
PB.5598.3	3800	2	0.011	24	novel	51.342	3216	1	1072	0.447	6.173	1.0	coding	0.957	75.581	False	0.0	True	0.3	0	0.015	0	False
PB.5598.4	2354	2	0.011	18	novel	44.605	1884	1	628	0.484	5.237	1.0	coding	1.0	72.282	False	0.0	False	0.484	0	0.017	0	False
PB.5599.1	2207	18	1.0	9	annotated	48.165	1560	1	520	0.386	9.08	1.0	coding	1.0	95.391	False	0.0	False	0.344	0	0.037	0	False
PB.56.1	2084	49	1.0	2	annotated	55.806	1608	1	536	0.429	6.782	1.0	coding	1.0	0.0	False	0.0	False	2.026	0	1.0	0	False
PB.560.1	3729	2	1.0	2	novel	43.524	294	1	98	0.333	9.179	0.124	noncoding	1.0	0.0	True	0.221	False	0.221	0	1.0	0	False
PB.5600.1	2030	5	1.0	9	annotated	48.916	1305	1	435	0.391	7.644	1.0	coding	1.0	120.041	False	0.0	False	0.291	0	0.026	0	False
PB.5601.1	1366	5	0.455	10	annotated	51.318	837	1	279	0.436	7.808	1.0	coding	1.0	62.233	False	0.0	False	1.963	0	0.066	0	False
PB.5601.2	1299	6	0.545	9	annotated	52.117	837	1	279	0.444	7.808	1.0	coding	1.0	64.682	False	0.0	False	2.064	0	0.073	0	False
PB.5602.1	1932	4	1.0	7	annotated	52.899	1332	1	444	0.418	8.777	1.0	coding	1.0	62.601	False	0.0	False	0.295	0	0.035	0	False
PB.5603.1	1149	3	1.0	3	annotated	55.265	903	1	301	0.448	6.015	1.0	coding	1.0	4.5	False	0.0	False	0.312	0	0.395	0	False
PB.5604.1	503	18	1.0	2	novel	50.099	141	1	47	0.418	9.521	0.036	noncoding	1.0	0.0	True	181.986	False	181.986	0	1.0	0	False
PB.5605.1	1000	28	1.0	2	annotated	52.1	678	1	226	0.425	4.817	1.0	coding	1.0	0.0	False	0.0	False	48.598	0	1.0	0	False
PB.5606.2	2038	71	0.922	4	annotated	59.372	1581	1	527	0.479	8.755	1.0	coding	1.0	1137.094	False	0.0	False	7.728	0	0.106	0	False
PB.5606.4	1013	2	0.026	3	novel	51.037	660	1	220	0.456	8.804	0.999	coding	1.0	194.5	False	0.0	False	61.271	0	0.469	0	False
PB.5607.1	2170	387	0.97	3	annotated	56.959	1458	1	486	0.471	5.622	1.0	coding	1.0	184.0	False	0.0	False	15.975	0	0.45	0	False
PB.5607.4	1757	2	0.005	4	novel	56.744	1368	1	456	0.435	5.733	1.0	coding	0.667	184.0	False	0.0	True	19.73	0	0.45	0	False
PB.5607.5	1043	5	0.013	2	novel	51.486	684	1	228	0.46	8.141	1.0	coding	1.0	0.0	False	0.0	False	40.684	0	1.0	0	False
PB.561.1	4909	11	0.647	11	annotated	47.423	4506	1	1502	0.47	8.783	1.0	coding	1.0	19.281	False	0.0	False	0.004	0	0.007	0	False
PB.561.2	4838	2	0.118	12	novel	47.23	3894	1	1298	0.476	8.921	1.0	coding	1.0	20.293	False	0.0	True	0.004	0	0.008	0	False
PB.561.3	3916	4	0.235	3	novel	46.144	3636	1	1212	0.468	9.036	1.0	coding	1.0	29.0	False	0.0	False	0.07	0	0.155	0	False
PB.5610.2	2243	2	1.0	8	annotated	51.092	1722	1	574	0.413	9.656	1.0	coding	1.0	4.233	False	0.0	False	0.009	0	0.02	0	False
PB.5611.1	1335	2	1.0	6	annotated	55.88	882	1	294	0.424	9.284	1.0	coding	1.0	27.323	False	0.0	False	0.111	0	0.037	0	False
PB.5612.1	2061	6	0.6	12	annotated	55.798	1476	1	492	0.452	9.034	1.0	coding	1.0	56.065	False	0.0	False	0.225	0	0.032	0	False
PB.5612.2	2059	4	0.4	13	novel	56.532	1476	1	492	0.452	9.034	1.0	coding	1.0	56.286	True	0.021	True	0.021	0	0.003	0	False
PB.5613.1	2407	9	1.0	12	annotated	47.486	1467	1	489	0.411	9.002	1.0	coding	1.0	27.446	False	0.0	False	0.14	0	0.034	0	False
PB.5615.1	786	2	1.0	2	novel	54.58	234	1	69	0.394	10.637	0.088	noncoding	1.0	0.0	True	2.068	False	2.068	0	1.0	0	False
PB.5616.1	5252	46	0.939	11	annotated	49.029	4110	1	1370	0.469	6.083	1.0	coding	1.0	30.094	False	0.0	False	0.068	0	0.026	0	False
PB.5616.6	4105	3	0.061	11	annotated	46.675	2976	1	992	0.474	7.749	1.0	coding	1.0	26.035	False	0.0	False	0.015	0	0.006	0	False
PB.5617.2	1765	8	1.0	2	annotated	55.581	1239	1	413	0.462	5.641	1.0	coding	1.0	0.0	False	0.0	False	1.734	0	1.0	0	False
PB.5619.2	2238	75	1.0	10	novel	59.383	1449	1	483	0.424	6.267	1.0	coding	1.0	54.581	False	0.0	False	0.132	0	0.023	0	False
PB.562.1	2103	3	1.0	3	annotated	59.439	1704	1	568	0.479	6.581	1.0	coding	1.0	9.5	False	0.0	False	0.141	0	0.298	0	False
PB.5621.1	2011	11	1.0	4	annotated	63.302	1557	1	519	0.469	5.047	1.0	coding	1.0	64.448	False	0.0	False	0.861	0	0.199	0	False
PB.5622.1	3509	103	0.873	15	annotated	55.571	2550	1	850	0.435	6.559	1.0	coding	1.0	308.299	False	0.0	False	1.041	0	0.019	0	False
